stage,task_id,source_count,memory_particles,seed,epsilon,exponent_s,gamma,transport_time,steps,finite,hard_pass,radius_ratio,radial_cdf_gap,radius_cv,expected_radius_cv,radial_zone_rmse,radial_overflow,angular_resultant,angular_moment_error,covariance_ratio,uniformity_score,runtime_seconds,error
potential,potential_C64_seed50_eps0.3_s2_g0.0005,64,640,50,0.3,2.0,0.0005,2.0,4000,1,1,0.32533674878893437,0.10449129816443758,0.17291604955655374,0.20412414523193154,0.044069702425532674,0.0703125,0.008783648683902398,0.10369080479078455,0.5346742921470765,0.21696575163912452,140.80304470000192,
potential,potential_C64_seed50_eps0.3_s2_g0.0005,64,640,50,0.3,2.0,0.0005,2.5,5000,1,1,0.31708409687266337,0.17348408812136606,0.1301188993064515,0.20412414523193154,0.06095752875978487,0.015625,0.005812065738500058,0.0725102500949177,0.6539806225117022,0.2518064039547838,140.80304470000192,
potential,potential_C64_seed50_eps0.3_s2_g0.0005,64,640,50,0.3,2.0,0.0005,3.0,6000,1,1,0.3148372237633326,0.25082115899471047,0.1002730356635213,0.20412414523193154,0.08957364288673315,0.0,0.0043317482214256095,0.04995534398369091,0.7537021985988402,0.305108251199827,140.80304470000192,
potential,potential_C64_seed50_eps0.3_s2_g0.0005,64,640,50,0.3,2.0,0.0005,3.5,7000,1,1,0.3142880387434344,0.32159361068494496,0.078603209344411,0.20412414523193154,0.11831334191459558,0.0,0.003254162057453912,0.03423305042416511,0.829584713857501,0.359080823166564,140.80304470000192,
potential,potential_C64_seed50_eps0.3_s2_g0.0005,64,640,50,0.3,2.0,0.0005,4.0,8000,1,1,0.3141949887523834,0.3794125469624895,0.06228416346203213,0.20412414523193154,0.14591608515256296,0.0,0.0024025093101206216,0.023445099600627628,0.8842350838069594,0.40526015587323777,140.80304470000192,
potential,potential_C64_seed42_eps0.3_s2.5_g0.0005,64,640,42,0.3,2.5,0.0005,1.5,3000,1,1,0.34575447284732813,0.125,0.2597393880685676,0.20412414523193154,0.0409810121809479,0.1265625,0.02303357553048156,0.13024746719504526,0.4108615487800357,0.2782810427255268,141.5443348000008,
potential,potential_C64_seed42_eps0.3_s2.5_g0.0005,64,640,42,0.3,2.5,0.0005,2.0,4000,1,1,0.31912170328403344,0.1221191128043706,0.18691164956147446,0.20412414523193154,0.0411860299434165,0.05625,0.008440052647162247,0.08898868231119544,0.5557535299628181,0.2195478477627283,141.5443348000008,
potential,potential_C64_seed42_eps0.3_s2.5_g0.0005,64,640,42,0.3,2.5,0.0005,2.5,5000,1,1,0.31184299128049325,0.1876585030044301,0.14060855846986658,0.20412414523193154,0.06480514664168271,0.025,0.0036692058255248274,0.05900976150617993,0.6888202077843456,0.25033747033613485,141.5443348000008,
potential,potential_C64_seed42_eps0.3_s2.5_g0.0005,64,640,42,0.3,2.5,0.0005,3.0,6000,1,1,0.30997869029995595,0.27055128902599446,0.11008422644432213,0.20412414523193154,0.09493264470797178,0.0,0.0022585703988018836,0.0385671976123541,0.7924622204282347,0.31137705703715046,141.5443348000008,
potential,potential_C64_seed42_eps0.3_s2.5_g0.0005,64,640,42,0.3,2.5,0.0005,3.5,7000,1,1,0.3095126363395407,0.3353764478794765,0.08851712008624373,0.20412414523193154,0.12692271270344013,0.0,0.0016385111362368498,0.02502506729390182,0.8661790112489898,0.3620400263096152,141.5443348000008,
potential,potential_C64_seed42_eps0.3_s2.5_g0.0005,64,640,42,0.3,2.5,0.0005,4.0,8000,1,1,0.30939712712583756,0.3809020488712005,0.07240382999208032,0.20412414523193154,0.14795480728925303,0.0,0.001242385994788233,0.01619902492294981,0.9157476856881819,0.39834345978893854,141.5443348000008,
potential,potential_C64_seed50_eps0.3_s2.5_g0.0005,64,640,50,0.3,2.5,0.0005,1.5,3000,1,1,0.3520287661828489,0.12798128021307154,0.2303561096405376,0.20412414523193154,0.039863659241532255,0.1171875,0.014117985322316465,0.1315741911250187,0.4349787344020293,0.27367345666040666,141.5139366000003,
potential,potential_C64_seed50_eps0.3_s2.5_g0.0005,64,640,50,0.3,2.5,0.0005,2.0,4000,1,1,0.3272413288393882,0.11119074718404787,0.16780014030773088,0.20412414523193154,0.04434583108224492,0.0640625,0.007127471047131464,0.08864579650880984,0.5725457366196417,0.20696401473998915,141.5139366000003,
potential,potential_C64_seed50_eps0.3_s2.5_g0.0005,64,640,50,0.3,2.5,0.0005,2.5,5000,1,1,0.32058661461638654,0.19758998828778496,0.12663240264677755,0.20412414523193154,0.06533978198138558,0.0109375,0.004770057710699609,0.05744771498414018,0.7005807995101306,0.25980776098262476,141.5139366000003,
potential,potential_C64_seed50_eps0.3_s2.5_g0.0005,64,640,50,0.3,2.5,0.0005,3.0,6000,1,1,0.3188883501812203,0.2663232983981695,0.09890601108237085,0.20412414523193154,0.09605245555814802,0.0,0.003552297806859845,0.03675487381648873,0.7998473238576436,0.30663047002151805,141.5139366000003,
potential,potential_C64_seed50_eps0.3_s2.5_g0.0005,64,640,50,0.3,2.5,0.0005,3.5,7000,1,1,0.3184604571539557,0.33830681893028103,0.0791450808854282,0.20412414523193154,0.1246401069078489,0.0,0.0026584165390351262,0.023464717321317614,0.8699551541727828,0.3644299527906338,141.5139366000003,
potential,potential_C64_seed50_eps0.3_s2.5_g0.0005,64,640,50,0.3,2.5,0.0005,4.0,8000,1,1,0.3183541202281966,0.39291647970217514,0.06434641749424891,0.20412414523193154,0.15416737049388887,0.0,0.001982458856388788,0.015022074369010631,0.9169812307433725,0.4099210129275746,141.5139366000003,
potential,potential_C64_seed42_eps0.3_s3_g0.0005,64,640,42,0.3,3.0,0.0005,1.5,3000,1,1,0.34631814803867117,0.11465258523290722,0.2531626341380827,0.20412414523193154,0.0375715463316324,0.115625,0.019442799000176966,0.12048994805692471,0.42868221187855154,0.2545853322900089,141.6342549000001,
potential,potential_C64_seed42_eps0.3_s3_g0.0005,64,640,42,0.3,3.0,0.0005,2.0,4000,1,1,0.32211760478093504,0.12636286112583073,0.18100937281911667,0.20412414523193154,0.043205314704906385,0.053125,0.006286082642778653,0.07742904561591359,0.5876664261520651,0.210077989384523,141.6342549000001,
potential,potential_C64_seed42_eps0.3_s3_g0.0005,64,640,42,0.3,3.0,0.0005,2.5,5000,1,1,0.3159316299625901,0.1982062571778055,0.13779834906555438,0.20412414523193154,0.06870381971731992,0.015625,0.0026041766768649948,0.04793378076634916,0.7267760442869104,0.24874421462101964,141.6342549000001,
potential,potential_C64_seed42_eps0.3_s3_g0.0005,64,640,42,0.3,3.0,0.0005,3.0,6000,1,1,0.3143721325963433,0.2867577243169789,0.1106742684420035,0.20412414523193154,0.09908517090740672,0.0,0.0016976661695181409,0.029230686499889424,0.82833489802609,0.31768607698638646,141.6342549000001,
potential,potential_C64_seed42_eps0.3_s3_g0.0005,64,640,42,0.3,3.0,0.0005,3.5,7000,1,1,0.31393593776351986,0.3416746738026065,0.09224725010890578,0.20412414523193154,0.13213614546179256,0.0,0.0013433721990920723,0.017782926471545717,0.8956960342017858,0.36080097247324433,141.6342549000001,
potential,potential_C64_seed42_eps0.3_s3_g0.0005,64,640,42,0.3,3.0,0.0005,4.0,8000,1,1,0.31378212653432624,0.3908328968602063,0.07888703170709492,0.20412414523193154,0.1506658398990959,0.0,0.001134409143471406,0.010906546250101528,0.9379734735817147,0.4028738522537792,141.6342549000001,
potential,potential_C64_seed50_eps0.3_s3_g0.0005,64,640,50,0.3,3.0,0.0005,1.5,3000,1,1,0.3524926152267845,0.11840320329785275,0.22655098973195728,0.20412414523193154,0.037169769933038325,0.1109375,0.011981451444052615,0.11979518858867096,0.4565733299881793,0.2501798433305763,138.79935489999843,
potential,potential_C64_seed50_eps0.3_s3_g0.0005,64,640,50,0.3,3.0,0.0005,2.0,4000,1,1,0.33030219244847053,0.11994333731774531,0.16459939774740015,0.20412414523193154,0.04394487847007886,0.053125,0.005635534051649712,0.07483132258060966,0.6088280804701426,0.2004101939500047,138.79935489999843,
potential,potential_C64_seed50_eps0.3_s3_g0.0005,64,640,50,0.3,3.0,0.0005,2.5,5000,1,1,0.32475925013787715,0.20950650273595883,0.12626886485427477,0.20412414523193154,0.06953563890642697,0.0046875,0.003840271269498179,0.04500299940268467,0.7409179095396287,0.2583497734081417,138.79935489999843,
potential,potential_C64_seed50_eps0.3_s3_g0.0005,64,640,50,0.3,3.0,0.0005,3.0,6000,1,1,0.3233703449075475,0.27713850722956923,0.1016360571645295,0.20412414523193154,0.10304921457730767,0.0,0.0029531267898640153,0.02685383398405651,0.8361186875636416,0.30694546800348976,138.79935489999843,
potential,potential_C64_seed50_eps0.3_s3_g0.0005,64,640,50,0.3,3.0,0.0005,3.5,7000,1,1,0.3229814164492102,0.35211407871870837,0.0846643155949629,0.20412414523193154,0.1307748094292246,0.0,0.0023171967151288677,0.0160854367536214,0.8989658776899381,0.37051671218745863,138.79935489999843,
potential,potential_C64_seed50_eps0.3_s3_g0.0005,64,640,50,0.3,3.0,0.0005,4.0,8000,1,1,0.3228455485775113,0.4030735173148674,0.07225007260995524,0.20412414523193154,0.1561233862006266,0.0,0.0018427012156007432,0.009737198046701697,0.9386026099776453,0.41465341657716986,138.79935489999843,
euler,euler_C64_seed42_eps0.01_s3_g0.0005,64,640,42,0.01,3.0,0.0005,1.5,3000,1,1,0.46000438359078266,0.08125000000000004,0.22549112986423378,0.20412414523193154,0.02295864999025422,0.0828125,0.005572861877937763,0.052868423298788395,0.6461365920755098,0.1396912851767262,140.17913070000213,
euler,euler_C64_seed42_eps0.01_s3_g0.0005,64,640,42,0.01,3.0,0.0005,2.0,4000,1,1,0.4509021678645814,0.053721951482255115,0.21041919768697862,0.20412414523193154,0.028328258583523974,0.0234375,0.0016452208333675872,0.025798303306132957,0.8063520295166294,0.08116547562175566,140.17913070000213,
euler,euler_C64_seed42_eps0.01_s3_g0.0005,64,640,42,0.01,3.0,0.0005,2.5,5000,1,1,0.44905936280000197,0.10746884727820527,0.20701339401945015,0.20412414523193154,0.05379630999195019,0.0,0.0008943219572079014,0.012576728668854578,0.89815134006848,0.12093989790426775,140.17913070000213,
euler,euler_C64_seed42_eps0.01_s3_g0.0005,64,640,42,0.01,3.0,0.0005,3.0,6000,1,1,0.4485862043702889,0.14930714295887548,0.20599842670300636,0.20412414523193154,0.07229834563287046,0.0,0.0008027222142687649,0.006264440108934332,0.9458967808657157,0.1563743052820786,140.17913070000213,
euler,euler_C64_seed42_eps0.01_s3_g0.0005,64,640,42,0.01,3.0,0.0005,3.5,7000,1,1,0.44840930332322887,0.17130823354156177,0.20557773182092548,0.20412414523193154,0.0876254680800622,0.0,0.0008067958351356568,0.003266606903388292,0.9699367288602805,0.1753816362800857,140.17913070000213,
euler,euler_C64_seed42_eps0.01_s3_g0.0005,64,640,42,0.01,3.0,0.0005,4.0,8000,1,1,0.4483149618923454,0.18519011678694186,0.20534400993386948,0.20412414523193154,0.09349183202959498,0.0,0.0008408838764313012,0.0019298013663651115,0.9819425098605008,0.18796080202973828,140.17913070000213,
euler,euler_C64_seed50_eps0.01_s3_g0.0005,64,640,50,0.01,3.0,0.0005,1.5,3000,1,1,0.4707166405409478,0.08125000000000004,0.21940527493819728,0.20412414523193154,0.02579308440502997,0.0828125,0.0010662530194654703,0.04503125475112172,0.6884604610766142,0.12734750777058723,140.2071898000031,
euler,euler_C64_seed50_eps0.01_s3_g0.0005,64,640,50,0.01,3.0,0.0005,2.0,4000,1,1,0.4634619209637543,0.0606623234998348,0.2088633843475499,0.20412414523193154,0.03220797285805178,0.0140625,0.0004315415692342542,0.0220114203679462,0.8325352541950736,0.08310528543701526,140.2071898000031,
euler,euler_C64_seed50_eps0.01_s3_g0.0005,64,640,50,0.01,3.0,0.0005,2.5,5000,1,1,0.4620278447953722,0.1128575132012547,0.20633493504926784,0.20412414523193154,0.05675554075374492,0.0,0.0005618884060500646,0.011196414124953388,0.9118006961751622,0.12461581573225815,140.2071898000031,
euler,euler_C64_seed50_eps0.01_s3_g0.0005,64,640,50,0.01,3.0,0.0005,3.0,6000,1,1,0.46163588360444785,0.14894686842526528,0.20549616514852964,0.20412414523193154,0.0759574305120967,0.0,0.0006380142314770516,0.006078471717094586,0.952411225644238,0.1556633543738369,140.2071898000031,
euler,euler_C64_seed50_eps0.01_s3_g0.0005,64,640,50,0.01,3.0,0.0005,3.5,7000,1,1,0.4614722635215261,0.17363911586183123,0.20508604431223718,0.20412414523193154,0.0868924218142756,0.0,0.0007009572475433832,0.0036313316071488085,0.9730377522874749,0.17797140471652342,140.2071898000031,
euler,euler_C64_seed50_eps0.01_s3_g0.0005,64,640,50,0.01,3.0,0.0005,4.0,8000,1,1,0.4613761723018529,0.18948009480560313,0.20483451441528164,0.20412414523193154,0.09151502608861563,0.0,0.0007637518775101168,0.0024680001705373548,0.9836920041345422,0.19271184685365061,140.2071898000031,
euler,euler_C64_seed42_eps0.01_s3_g0.001,64,640,42,0.01,3.0,0.001,1.5,1500,1,1,0.4599827026523955,0.08226192549218703,0.22545676479932475,0.20412414523193154,0.022502170034243367,0.08125,0.005568971356334035,0.05285045788410974,0.6462659530143515,0.1406813547326308,70.3212440999996,
euler,euler_C64_seed42_eps0.01_s3_g0.001,64,640,42,0.01,3.0,0.001,2.0,2000,1,1,0.4508969889190437,0.053540813151574884,0.21040406898547676,0.20412414523193154,0.02781513330230506,0.0234375,0.00163029049381555,0.025783322011672858,0.8064365627459534,0.08095442565706329,70.3212440999996,
euler,euler_C64_seed42_eps0.01_s3_g0.001,64,640,42,0.01,3.0,0.001,2.5,2500,1,1,0.4490581693986521,0.10762544627962178,0.2070076613818378,0.20412414523193154,0.05302380067007645,0.0,0.000879537825830499,0.012575230360945471,0.8981745853630384,0.12108021446639776,70.3212440999996,
euler,euler_C64_seed42_eps0.01_s3_g0.001,64,640,42,0.01,3.0,0.001,3.0,3000,1,1,0.44858608225068575,0.14917708265884677,0.20600237118241985,0.20412414523193154,0.07250404083566651,0.0,0.0007868863265073474,0.0062615833969561,0.9458693773179341,0.1562255523823102,70.3212440999996,
euler,euler_C64_seed42_eps0.01_s3_g0.001,64,640,42,0.01,3.0,0.001,3.5,3500,1,1,0.44840976999807647,0.17276364324755233,0.20559113542291613,0.20412414523193154,0.08807012919401219,0.0,0.0007855378856010392,0.0032661853246401615,0.9698596576269862,0.17681536645779353,70.3212440999996,
euler,euler_C64_seed42_eps0.01_s3_g0.001,64,640,42,0.01,3.0,0.001,4.0,4000,1,1,0.4483158148068169,0.1868812322485376,0.20536546202971367,0.20412414523193154,0.09507141641287353,0.0,0.0008162317558189005,0.0019352973131363665,0.98181718322156,0.18963276131749285,70.3212440999996,
euler,euler_C64_seed50_eps0.01_s3_g0.001,64,640,50,0.01,3.0,0.001,1.5,1500,1,1,0.47069631707119985,0.08125000000000004,0.21939102934726898,0.20412414523193154,0.02598170179424358,0.0828125,0.0010602031649526184,0.04500311857372567,0.6886168530971034,0.12731332173867832,70.48548380000284,
euler,euler_C64_seed50_eps0.01_s3_g0.001,64,640,50,0.01,3.0,0.001,2.0,2000,1,1,0.4634567366662257,0.06089589435277831,0.20885921230567958,0.20412414523193154,0.03241199021002875,0.0140625,0.0004425063293038719,0.021990564111471832,0.8326658010303332,0.08332896479355402,70.48548380000284,
euler,euler_C64_seed50_eps0.01_s3_g0.001,64,640,50,0.01,3.0,0.001,2.5,2500,1,1,0.4620264850333896,0.11313426367929436,0.20633133815355123,0.20412414523193154,0.056540050793663074,0.0,0.0005741753236834804,0.011179749476668869,0.9118924317058845,0.12488818847964671,70.48548380000284,
euler,euler_C64_seed50_eps0.01_s3_g0.001,64,640,50,0.01,3.0,0.001,3.0,3000,1,1,0.4616350743870885,0.14956784911499077,0.2054945687724014,0.20412414523193154,0.07589955327602396,0.0,0.0006502394159821215,0.0060665010160496175,0.9524848042820321,0.1562845895470225,70.48548380000284,
euler,euler_C64_seed50_eps0.01_s3_g0.001,64,640,50,0.01,3.0,0.001,3.5,3500,1,1,0.4614712401052554,0.17455828857796218,0.2050876924765879,0.20412414523193154,0.08805349492637984,0.0,0.0007124973429979837,0.003625856787226829,0.9731041600153716,0.178896642708187,70.48548380000284,
euler,euler_C64_seed50_eps0.01_s3_g0.001,64,640,50,0.01,3.0,0.001,4.0,4000,1,1,0.4613749136717124,0.18886928642686074,0.2048392396435551,0.20412414523193154,0.09151769381518526,0.0,0.0007747686616590047,0.0024695650110617452,0.9837487376767053,0.1921136200995815,70.48548380000284,
euler,euler_C64_seed42_eps0.01_s3_g0.002,64,640,42,0.01,3.0,0.002,1.5,750,1,1,0.45993862892710174,0.08125000000000004,0.2253832183788705,0.20412414523193154,0.02348432821851628,0.0828125,0.005555353828157976,0.05282232027079151,0.6465217202620831,0.13962767409894952,35.0666805999972,
euler,euler_C64_seed42_eps0.01_s3_g0.002,64,640,42,0.01,3.0,0.002,2.0,1000,1,1,0.45088667448855835,0.05446059635661804,0.21036934308466265,0.20412414523193154,0.02783268228405232,0.0234375,0.0015963086867166226,0.02577701247238588,0.8065942866341798,0.08183391751572054,35.0666805999972,
euler,euler_C64_seed42_eps0.01_s3_g0.002,64,640,42,0.01,3.0,0.002,2.5,1250,1,1,0.4490561333730235,0.10713062736248413,0.20699118855587056,0.20412414523193154,0.05232858922233619,0.0,0.0008473366718234813,0.01259683532860619,0.8982058115331749,0.12057479936291379,35.0666805999972,
euler,euler_C64_seed42_eps0.01_s3_g0.002,64,640,42,0.01,3.0,0.002,3.0,1500,1,1,0.44858604777888833,0.15115113875082464,0.20599719107841963,0.20412414523193154,0.07346076759059898,0.0,0.0007528523813467128,0.006267284539325808,0.9457968131691377,0.15817127567149716,35.0666805999972,
euler,euler_C64_seed42_eps0.01_s3_g0.002,64,640,42,0.01,3.0,0.002,3.5,1750,1,1,0.4484109808272944,0.17287438198537852,0.20559428631753005,0.20412414523193154,0.08954638288339735,0.0,0.0007414183313006062,0.003257310772286738,0.9696898486525801,0.1768731110889659,35.0666805999972,
euler,euler_C64_seed42_eps0.01_s3_g0.002,64,640,42,0.01,3.0,0.002,4.0,2000,1,1,0.44831803901126704,0.186662893017983,0.205378348757219,0.20412414523193154,0.09509195796043954,0.0,0.0007658921964028997,0.001912791799661491,0.9815729899996596,0.1893415770140474,35.0666805999972,
euler,euler_C64_seed50_eps0.01_s3_g0.002,64,640,50,0.01,3.0,0.002,1.5,750,1,1,0.47065576092539646,0.08125000000000004,0.219358858281978,0.20412414523193154,0.025868696394000995,0.0828125,0.0010489282659518389,0.0449480449238894,0.6889201920872071,0.1272469731898413,35.16536719999931,
euler,euler_C64_seed50_eps0.01_s3_g0.002,64,640,50,0.01,3.0,0.002,2.0,1000,1,1,0.4634469418877941,0.06129398688129495,0.20884904060502857,0.20412414523193154,0.03275664889568223,0.0140625,0.0004647308378028017,0.021953090670526337,0.8328896953255652,0.08371180838962408,35.16536719999931,
euler,euler_C64_seed50_eps0.01_s3_g0.002,64,640,50,0.01,3.0,0.002,2.5,1250,1,1,0.462024372367064,0.1140585033871303,0.20632323159678534,0.20412414523193154,0.0560238509476098,0.0,0.0005969783354605662,0.011149588685390803,0.9120283198809527,0.12580507040798167,35.16536719999931,
euler,euler_C64_seed50_eps0.01_s3_g0.002,64,640,50,0.01,3.0,0.002,3.0,1500,1,1,0.4616340546657022,0.15016118027127923,0.2054897188239396,0.20412414523193154,0.07565469458335021,0.0,0.0006704798366217911,0.0060425998450413885,0.9525755611098858,0.1568742599529424,35.16536719999931,
euler,euler_C64_seed50_eps0.01_s3_g0.002,64,640,50,0.01,3.0,0.002,3.5,1750,1,1,0.4614698193362129,0.17528498165298778,0.205089814317368,0.20412414523193154,0.08881544681951443,0.0,0.00072981619898538,0.0036124870604453004,0.9731711654701418,0.17962728491241847,35.16536719999931,
euler,euler_C64_seed50_eps0.01_s3_g0.002,64,640,50,0.01,3.0,0.002,4.0,2000,1,1,0.46137300096071093,0.18779711765057905,0.20484820155532943,0.20412414523193154,0.09151502608861563,0.0,0.0007902679248337278,0.002468552905318527,0.9837925106246663,0.1910559384807313,35.16536719999931,
euler,euler_C64_seed50_eps0.01_s3_g0.00025,64,640,50,0.01,3.0,0.00025,1.5,6000,1,1,0.47072680112889176,0.08125000000000004,0.21941175735746815,0.20412414523193154,0.02579308440502997,0.0828125,0.0010693973157407705,0.045045547952366136,0.688380938925918,0.12736494526810693,280.97412020000047,
euler,euler_C64_seed50_eps0.01_s3_g0.00025,64,640,50,0.01,3.0,0.00025,2.0,8000,1,1,0.4634646242560417,0.060535990357995506,0.2088648632068475,0.20412414523193154,0.03260350105816858,0.015625,0.00042614254488604185,0.022022613365640292,0.8324626719998962,0.08298474626852184,280.97412020000047,
euler,euler_C64_seed50_eps0.01_s3_g0.00025,64,640,50,0.01,3.0,0.00025,2.5,10000,1,1,0.46202864295536317,0.11275986253608095,0.2063364367901531,0.20412414523193154,0.05640170514931264,0.0,0.0005553218568954924,0.011205504381951871,0.9117448348461653,0.1245206887749283,280.97412020000047,
euler,euler_C64_seed50_eps0.01_s3_g0.00025,64,640,50,0.01,3.0,0.00025,3.0,12000,1,1,0.4616363909277799,0.14835376123089383,0.20549666350949936,0.20412414523193154,0.07592528193889041,0.0,0.0006310581729009527,0.006084823061413346,0.9523632488448286,0.15506964246520813,280.97412020000047,
euler,euler_C64_seed50_eps0.01_s3_g0.00025,64,640,50,0.01,3.0,0.00025,3.5,14000,1,1,0.4614728815432749,0.17345678757363558,0.20508508311417212,0.20412414523193154,0.08639932725432531,0.0,0.000694116660329462,0.003633963570472256,0.9729925652278291,0.17778486780443728,280.97412020000047,
euler,euler_C64_seed50_eps0.01_s3_g0.00025,64,640,50,0.01,3.0,0.00025,4.0,16000,1,1,0.4613769138094942,0.18978612469849343,0.2048321257507766,0.20412414523193154,0.09135214745012839,0.0,0.0007570661026635503,0.0024665827167650108,0.9836519835186076,0.19300977351792198,280.97412020000047,
euler,euler_C64_seed42_eps0.01_s3_g0.00025,64,640,42,0.01,3.0,0.00025,1.5,6000,1,1,0.46001516839710926,0.08125000000000004,0.22550698374069164,0.20412414523193154,0.02295864999025422,0.0828125,0.005574862683599777,0.05287877653951659,0.6460717414504896,0.1397036392231164,283.3123489999998,
euler,euler_C64_seed42_eps0.01_s3_g0.00025,64,640,42,0.01,3.0,0.00025,2.0,8000,1,1,0.45090476464247115,0.053747888380068276,0.2104248616556601,0.20412414523193154,0.028267866308319057,0.0234375,0.0016524862242843213,0.02580934027034457,0.8063078675723979,0.08120971487469716,283.3123489999998,
euler,euler_C64_seed42_eps0.01_s3_g0.00025,64,640,42,0.01,3.0,0.00025,2.5,10000,1,1,0.4490600045755983,0.10739370480383925,0.20701501897876867,0.20412414523193154,0.053578031587116,0.0,0.0009012480111083458,0.012581438925162676,0.8981348394243568,0.12087639174011028,283.3123489999998,
euler,euler_C64_seed42_eps0.01_s3_g0.00025,64,640,42,0.01,3.0,0.00025,3.0,12000,1,1,0.44858636703519855,0.14838139307937726,0.2059956389096736,0.20412414523193154,0.07287684924754911,0.0,0.0008092495557211851,0.0062682858631026754,0.9459006282011599,0.15545892849820112,283.3123489999998,
euler,euler_C64_seed42_eps0.01_s3_g0.00025,64,640,42,0.01,3.0,0.00025,3.5,14000,1,1,0.44840925330141307,0.1705600298052521,0.2055702891517568,0.20412414523193154,0.08727370290499882,0.0,0.0008150163266222186,0.0032682475377315795,0.9699592731308155,0.1746432936696059,283.3123489999998,
euler,euler_C64_seed42_eps0.01_s3_g0.00025,64,640,42,0.01,3.0,0.00025,4.0,16000,1,1,0.4483147863317858,0.18400740390767367,0.20533258533303508,0.20412414523193154,0.09341345844550451,0.0,0.0008501832821207071,0.0019269227959569472,0.9819858070098078,0.18678450998575133,283.3123489999998,
euler,euler_C64_seed42_eps0.03_s3_g0.0005,64,640,42,0.03,3.0,0.0005,1.5,3000,1,1,0.44669988907110875,0.08010033923957816,0.22444664350113686,0.20412414523193154,0.024645930191412944,0.08125,0.005943912038449094,0.056568235106313404,0.6269180043863426,0.14261248638434065,138.20865279999998,
euler,euler_C64_seed42_eps0.03_s3_g0.0005,64,640,42,0.03,3.0,0.0005,2.0,4000,1,1,0.4365710065667694,0.0690304714771992,0.20591854360321862,0.20412414523193154,0.031665210355767415,0.0296875,0.0017147654968555548,0.028343114970789885,0.7919223522037505,0.09908835194484464,138.20865279999998,
euler,euler_C64_seed42_eps0.03_s3_g0.0005,64,640,42,0.03,3.0,0.0005,2.5,5000,1,1,0.43455314239879655,0.12320262567867857,0.20166754470601114,0.20412414523193154,0.05331308616324889,0.0,0.0008549240533743019,0.014059962313238831,0.8896080384730152,0.13811751204529168,138.20865279999998,
euler,euler_C64_seed42_eps0.03_s3_g0.0005,64,640,42,0.03,3.0,0.0005,3.0,6000,1,1,0.4340886245403163,0.1674252998035286,0.200547236572472,0.20412414523193154,0.07236922472639871,0.0,0.0007804390787550853,0.007174003106119661,0.9415916090541541,0.17537974198840334,138.20865279999998,
euler,euler_C64_seed42_eps0.03_s3_g0.0005,64,640,42,0.03,3.0,0.0005,3.5,7000,1,1,0.43394624145389765,0.1972494836145553,0.20015702100748978,0.20412414523193154,0.08576402946457215,0.0,0.0007977431211289455,0.0039150381131474055,0.9682295323397662,0.20196226484883167,138.20865279999998,
euler,euler_C64_seed42_eps0.03_s3_g0.0005,64,640,42,0.03,3.0,0.0005,4.0,8000,1,1,0.43388310064144586,0.21220044185803366,0.19996511184348592,0.20412414523193154,0.09261025945460903,0.0,0.0008174488518899128,0.0024002405861157125,0.9817757574756419,0.2154181312960393,138.20865279999998,
euler,euler_C64_seed50_eps0.03_s3_g0.0005,64,640,50,0.03,3.0,0.0005,1.5,3000,1,1,0.4568518765755859,0.08281249999999996,0.21726473851544376,0.20412414523193154,0.028098946265829972,0.084375,0.0013294207778613767,0.048464181989922084,0.6695960405183572,0.1326061027677834,138.84169470000052,
euler,euler_C64_seed50_eps0.03_s3_g0.0005,64,640,50,0.03,3.0,0.0005,2.0,4000,1,1,0.448623380332383,0.07115798473960089,0.20425987841815477,0.20412414523193154,0.03020114857087392,0.0125,0.0005279445239792039,0.023681906716770548,0.8198135847729192,0.09536783598035065,138.84169470000052,
euler,euler_C64_seed50_eps0.03_s3_g0.0005,64,640,50,0.03,3.0,0.0005,2.5,5000,1,1,0.44706151767006375,0.1329769202116704,0.20129433009521727,0.20412414523193154,0.05658321443900125,0.0,0.0007271364389546957,0.011871905565678032,0.9053327588565421,0.14557596221630312,138.84169470000052,
euler,euler_C64_seed50_eps0.03_s3_g0.0005,64,640,50,0.03,3.0,0.0005,3.0,6000,1,1,0.4466950681481071,0.17227914929871213,0.2004913001172432,0.20412414523193154,0.0732077523217316,0.0,0.0008289456603496177,0.006244348375078103,0.9499339461254799,0.17935244333413983,138.84169470000052,
euler,euler_C64_seed50_eps0.03_s3_g0.0005,64,640,50,0.03,3.0,0.0005,3.5,7000,1,1,0.4465737657632928,0.2007258225944426,0.20019459653818317,0.20412414523193154,0.09087787994061042,0.0,0.0008997699509386405,0.0035917879327617076,0.9725885917282253,0.20521738047814295,138.84169470000052,
euler,euler_C64_seed50_eps0.03_s3_g0.0005,64,640,50,0.03,3.0,0.0005,4.0,8000,1,1,0.44651519341913354,0.2110399902336929,0.20003756798844305,0.20412414523193154,0.09342913842185424,0.0,0.0009541293175907794,0.002383041687560531,0.9840867120270297,0.21437716123884423,138.84169470000052,
euler,euler_C64_seed42_eps0.03_s3_g0.001,64,640,42,0.03,3.0,0.001,1.5,1500,1,1,0.4466749206815823,0.07990615630136555,0.22441048924538037,0.20412414523193154,0.024645930191412944,0.08125,0.00593305414600762,0.05653554447310978,0.6270857000980827,0.14237475492048296,67.87465969999903,
