layout,seed,trial,trial_kind,method,source_ids,lambda,independent_control_nondegenerate,clean_target_rmse,clean_target_relative_rmse,noisy_target_rmse,jitter_error_floor,centroid_rmse,centered_shape_rmse,per_particle_rmse,mean_particle_rmse,max_particle_rmse,terminal_commutation_gap,terminal_commutation_relative,max_replay_residual,template_coherence_error,nearest_memory_source
single,107,9,random,independent,4;128;47;29,0.081919923;0.543035551;0.081245617;0.293798909,1,1.045429785e+00,4.986742918e-01,1.039450260e+00,4.071796190e-02,7.665170344e-01,7.108973701e-01,1.517704831e-01;1.441635911e+00;6.995912078e-01;1.240134078e+00;2.213470846e-01;1.484363667e+00;9.039525520e-01;1.243068166e+00,9.232328937e-01,1.484363667e+00,,,2.103262752e-08,7.100274432e-01,4.537041887e+00
single,107,10,random,shared,4;128;73;20,0.127149125;0.372276820;0.498137719;0.002436337,1,2.971289386e-01,1.417317214e-01,2.990170851e-01,3.187270709e-02,1.692655479e-01,2.442023351e-01,3.519958739e-01;2.752335198e-01;2.095163519e-01;3.996671080e-01;2.050546394e-01;1.317352518e-01;3.295406602e-01;3.674244634e-01,2.837709836e-01,3.996671080e-01,6.301404595e-02,1.428079023e-01,2.109987943e-08,2.419426923e-01,2.969915123e+00
single,107,10,random,independent,4;128;73;20,0.127149125;0.372276820;0.498137719;0.002436337,1,8.269498697e-01,3.944584769e-01,8.239044931e-01,3.187270709e-02,5.622073213e-01,6.064396218e-01,3.519958739e-01;1.125261653e+00;9.374449528e-01;5.310809099e-01;2.050546394e-01;1.066131929e+00;1.129627908e+00;6.819530304e-01,7.535688620e-01,1.129627908e+00,,,2.069429657e-08,6.108672076e-01,4.812603095e+00
single,107,11,random,shared,149;76;5;48,0.151076886;0.070871282;0.774965149;0.003086683,1,2.260652153e-01,1.078340342e-01,2.222433155e-01,3.322693767e-02,1.913818753e-01,1.203264699e-01,2.731586662e-01;1.534770197e-01;1.933586557e-01;2.750667875e-01;1.521054885e-01;2.817795974e-01;1.309462895e-01;2.791790481e-01,2.173839441e-01,2.817795974e-01,5.408181074e-02,1.225648953e-01,2.048326042e-08,1.286154107e-01,8.652855290e-01
single,107,11,random,independent,149;76;5;48,0.151076886;0.070871282;0.774965149;0.003086683,1,1.783105706e+00,8.505487293e-01,1.790874628e+00,3.322693767e-02,1.153017647e+00,1.360153029e+00,2.731586662e-01;2.490757525e+00;8.372417329e-01;2.293142693e+00;1.521054885e-01;2.418114466e+00;8.048058782e-01;2.584499115e+00,1.481728196e+00,2.584499115e+00,,,2.336583008e-08,1.353381468e+00,8.237436213e+00
single,107,12,random,shared,133;189;153;51,0.305166046;0.028157211;0.480150181;0.186526562,1,3.639959308e-01,1.736275507e-01,3.703445190e-01,5.004115937e-02,2.369657376e-01,2.762974427e-01,2.076445739e-01;4.602784797e-01;3.315966834e-01;2.573312810e-01;3.323657705e-01;1.609842859e-01;5.025476049e-01;4.897539826e-01,3.428128327e-01,5.025476049e-01,6.017873132e-02,1.363822660e-01,2.137015616e-08,2.685211913e-01,2.261969037e+00
single,107,12,random,independent,133;189;153;51,0.305166046;0.028157211;0.480150181;0.186526562,1,9.791523885e-01,4.670597022e-01,9.860169070e-01,5.004115937e-02,7.947209131e-01,5.719773336e-01,2.076445739e-01;1.172135909e+00;5.429380993e-01;1.182296715e+00;3.323657705e-01;9.691936128e-01;7.007442566e-01;1.737654528e+00,8.556216833e-01,1.737654528e+00,,,2.052020294e-08,5.727928574e-01,4.028465160e+00
single,107,13,random,shared,110;220;103;203,0.226964134;0.366622301;0.197838420;0.208575146,1,2.856603571e-01,1.362611611e-01,2.885350792e-01,3.573959935e-02,1.764759826e-01,2.246287319e-01,3.286813425e-01;2.291498262e-01;3.227351808e-01;4.322386917e-01;1.564074472e-01;3.407340868e-01;1.983468406e-01;1.462220548e-01,2.693144338e-01,4.322386917e-01,6.941423877e-02,1.573125749e-01,1.899898233e-08,2.218696579e-01,1.897677748e+00
single,107,13,random,independent,110;220;103;203,0.226964134;0.366622301;0.197838420;0.208575146,1,3.089712973e-01,1.473805751e-01,3.141540437e-01,3.573959935e-02,1.274278865e-01,2.814700629e-01,3.286813425e-01;2.282221491e-01;3.036711215e-01;4.367478325e-01;1.564074472e-01;2.931322073e-01;3.589523857e-01;2.852856666e-01,2.988875190e-01,4.367478325e-01,,,1.966865690e-08,2.729657325e-01,2.519817853e+00
single,107,14,random,shared,35;89;70;221,0.119843896;0.253864261;0.321331644;0.304960199,1,5.478809088e-01,2.613414389e-01,5.500693023e-01,3.303449599e-02,3.902322902e-01,3.845676142e-01,5.834365866e-01;3.477952433e-01;5.326106750e-01;5.442138607e-01;6.993517783e-01;2.618772914e-01;6.425466732e-01;6.242166532e-01,5.295060952e-01,6.993517783e-01,1.179251425e-01,2.672521971e-01,1.866081185e-08,3.851314088e-01,3.675947330e+00
single,107,14,random,independent,35;89;70;221,0.119843896;0.253864261;0.321331644;0.304960199,1,6.039908652e-01,2.881061180e-01,6.073905526e-01,3.303449599e-02,3.972913938e-01,4.549335266e-01,5.834365866e-01;7.419755137e-01;7.841893612e-01;1.600453840e-01;6.993517783e-01;4.463898112e-01;4.585504909e-01;6.987996875e-01,5.715923267e-01,7.841893612e-01,,,2.073878039e-08,4.573057954e-01,4.072481498e+00
single,107,15,random,shared,48;189;173;211,0.040222910;0.368098603;0.162091274;0.429587213,1,3.226738411e-01,1.539167446e-01,3.270538390e-01,4.363122136e-02,1.914323700e-01,2.597538362e-01,3.865645746e-01;3.730081793e-01;1.931739037e-01;2.543824136e-01;3.541951973e-01;3.367295866e-01;3.389241981e-01;2.977293331e-01,3.168384233e-01,3.865645746e-01,5.057575342e-02,1.146191637e-01,2.020168324e-08,2.609133025e-01,3.112900724e+00
single,107,15,random,independent,48;189;173;211,0.040222910;0.368098603;0.162091274;0.429587213,1,6.826409614e-01,3.256225363e-01,6.884771540e-01,4.363122136e-02,4.279265176e-01,5.318623674e-01,3.865645746e-01;1.022755154e+00;2.483244369e-01;7.533583646e-01;3.541951973e-01;1.007695658e+00;3.410926828e-01;8.037825178e-01,6.147210732e-01,1.022755154e+00,,,2.053418724e-08,5.336888679e-01,3.961733939e+00
